cid,receptor,label
7543,THRbeta,hard_negative
22833294,THRbeta,hard_negative
67349,THRbeta,hard_negative
7258,THRbeta,hard_negative
6013,THRbeta,hard_negative
11375816,THRbeta,hard_negative
2336,THRbeta,hard_negative
8407,THRbeta,hard_negative
3378440,THRbeta,hard_negative
7495,THRbeta,hard_negative
7331,THRbeta,hard_negative
16212610,THRbeta,hard_negative
6053,THRbeta,hard_negative
5284459,THRbeta,hard_negative
22463,THRbeta,hard_negative
93221,THRbeta,hard_negative
6979,THRbeta,hard_negative
10824,THRbeta,hard_negative
5897,THRbeta,hard_negative
16420,THRbeta,hard_negative
20701,THRbeta,hard_negative
73773,THRbeta,hard_negative
13428,THRbeta,hard_negative
98613,THRbeta,hard_negative
5281567,THRbeta,hard_negative
17231,THRbeta,hard_negative
5930,THRbeta,hard_negative
14642,THRbeta,hard_negative
13636,THRbeta,hard_negative
11571,THRbeta,hard_negative
449459,THRbeta,hard_negative
7015,THRbeta,hard_negative
18728,THRbeta,hard_negative
17570,THRbeta,hard_negative
123504,THRbeta,hard_negative
7578,THRbeta,hard_negative
20167,THRbeta,hard_negative
2723951,THRbeta,hard_negative
11247,THRbeta,hard_negative
7563,THRbeta,hard_negative
2734117,THRbeta,hard_negative
8180,THRbeta,hard_negative
69317,THRbeta,hard_negative
6787,THRbeta,hard_negative
113124,THRbeta,hard_negative
86583,THRbeta,positive
15533,THRbeta,hard_negative
34757,THRbeta,hard_negative
19996,THRbeta,hard_negative
33133,THRbeta,hard_negative
38764,THRbeta,hard_negative
637930,THRbeta,hard_negative
5281576,THRbeta,hard_negative
73668,THRbeta,hard_negative
5280863,THRbeta,hard_negative
70038,THRbeta,hard_negative
62969,THRbeta,hard_negative
320930,THRbeta,hard_negative
6389,THRbeta,hard_negative
91649,THRbeta,hard_negative
53665,THRbeta,hard_negative
79717,THRbeta,hard_negative
68289,THRbeta,hard_negative
13514,THRbeta,hard_negative
65114,THRbeta,hard_negative
1752,THRbeta,hard_negative
2733526,THRbeta,hard_negative
12955,THRbeta,hard_negative
3035,THRbeta,hard_negative
68570,THRbeta,hard_negative
6635,THRbeta,hard_negative
9502,THRbeta,hard_negative
8572,THRbeta,positive
8413,THRbeta,hard_negative
6294,THRbeta,hard_negative
11742,THRbeta,hard_negative
62276,THRbeta,hard_negative
22584,THRbeta,hard_negative
13,THRbeta,positive
25644,THRbeta,hard_negative
6732,THRbeta,hard_negative
2724189,THRbeta,positive
6537,THRbeta,hard_negative
4169,THRbeta,hard_negative
8846,THRbeta,hard_negative
6672,THRbeta,positive
7567,THRbeta,hard_negative
18529,THRbeta,hard_negative
7592,THRbeta,hard_negative
32154,THRbeta,hard_negative
15531,THRbeta,hard_negative
40585,THRbeta,hard_negative
7946,THRbeta,hard_negative
39327,THRbeta,hard_negative
40399,THRbeta,hard_negative
73665,THRbeta,hard_negative
65064,THRbeta,hard_negative
43234,THRbeta,hard_negative
26295,THRbeta,hard_negative
73675,THRbeta,hard_negative
2734956,THRbeta,hard_negative
41206,THRbeta,hard_negative
8289,THRbeta,hard_negative
16560,THRbeta,hard_negative
8561,THRbeta,hard_negative
67172,THRbeta,hard_negative
47326,THRbeta,hard_negative
5280443,THRbeta,hard_negative
6529,THRbeta,hard_negative
7327,THRbeta,hard_negative
73672,THRbeta,hard_negative
7076,THRbeta,hard_negative
10707,THRbeta,hard_negative
5284441,THRbeta,hard_negative
299,THRbeta,hard_negative
13806,THRbeta,hard_negative
9275,THRbeta,hard_negative
20083,THRbeta,positive
5284363,THRbeta,hard_negative
43226,THRbeta,hard_negative
6295,THRbeta,hard_negative
4420,THRbeta,hard_negative
8371,THRbeta,hard_negative
78170,THRbeta,hard_negative
6702,THRbeta,hard_negative
21209,THRbeta,hard_negative
6854,THRbeta,hard_negative
9074,THRbeta,hard_negative
67271,THRbeta,hard_negative
9128,THRbeta,hard_negative
4931,THRbeta,hard_negative
76302,THRbeta,hard_negative
10522,THRbeta,hard_negative
5934,THRbeta,hard_negative
11831,THRbeta,hard_negative
6796,THRbeta,hard_negative
4933,THRbeta,hard_negative
50896,THRbeta,hard_negative
31356,THRbeta,hard_negative
6001,THRbeta,hard_negative
27189,THRbeta,hard_negative
9154,THRbeta,hard_negative
5361514,THRbeta,hard_negative
44073,THRbeta,hard_negative
162461,THRbeta,hard_negative
2728,THRbeta,hard_negative
29732,THRbeta,hard_negative
6950,THRbeta,hard_negative
62558,THRbeta,hard_negative
8663,THRbeta,hard_negative
8679,THRbeta,hard_negative
5283349,THRbeta,hard_negative
38479,THRbeta,hard_negative
11933,THRbeta,hard_negative
3485262,THRbeta,hard_negative
3589,THRbeta,hard_negative
36242,THRbeta,hard_negative
6336,THRbeta,hard_negative
32933,THRbeta,hard_negative
6028,THRbeta,hard_negative
5125,THRbeta,hard_negative
75576,THRbeta,hard_negative
6,THRbeta,hard_negative
2268,THRbeta,hard_negative
86607,THRbeta,hard_negative
7516,THRbeta,hard_negative
638024,THRbeta,hard_negative
1318,THRbeta,hard_negative
18725,THRbeta,hard_negative
991,THRbeta,hard_negative
9889168,THRbeta,hard_negative
19042,THRbeta,hard_negative
27465,THRbeta,hard_negative
26124,THRbeta,hard_negative
643820,THRbeta,positive
6914,THRbeta,hard_negative
4936,THRbeta,hard_negative
5954,THRbeta,hard_negative
7013,THRbeta,hard_negative
158076,THRbeta,hard_negative
5280373,THRbeta,hard_negative
82343,THRbeta,hard_negative
7005,THRbeta,hard_negative
14050,THRbeta,hard_negative
81259,THRbeta,hard_negative
8749,THRbeta,positive
992,THRbeta,hard_negative
5053,THRbeta,hard_negative
7813,THRbeta,positive
7564,THRbeta,hard_negative
3893,THRbeta,hard_negative
62311,THRbeta,hard_negative
11883,THRbeta,hard_negative
39676,THRbeta,hard_negative
43079,THRbeta,hard_negative
26177,THRbeta,hard_negative
8455,THRbeta,hard_negative
27423,THRbeta,hard_negative
31374,THRbeta,positive
8615,THRbeta,hard_negative
108938,THRbeta,hard_negative
2078,THRbeta,hard_negative
8369,THRbeta,positive
62306,THRbeta,hard_negative
7103,THRbeta,hard_negative
7070,THRbeta,hard_negative
36606,THRbeta,hard_negative
24633,THRbeta,hard_negative
6868,THRbeta,hard_negative
13089,THRbeta,hard_negative
38037,THRbeta,hard_negative
8689,THRbeta,hard_negative
7340,THRbeta,hard_negative
6014,THRbeta,hard_negative
14127,THRbeta,hard_negative
6478,THRbeta,hard_negative
8571,THRbeta,hard_negative
4793,THRbeta,hard_negative
13271,THRbeta,hard_negative
4130,THRbeta,hard_negative
5280343,THRbeta,hard_negative
73852,THRbeta,hard_negative
86102,THRbeta,hard_negative
17170,THRbeta,hard_negative
7430,THRbeta,hard_negative
10377,THRbeta,hard_negative
107377,THRbeta,hard_negative
2355,THRbeta,hard_negative
34192,THRbeta,hard_negative
13283,THRbeta,hard_negative
12902,THRbeta,positive
12472902,THRbeta,hard_negative
9153,THRbeta,hard_negative
2730,THRbeta,hard_negative
16685,THRbeta,hard_negative
8305,THRbeta,hard_negative
7031,THRbeta,hard_negative
9395,THRbeta,hard_negative
15787,THRbeta,hard_negative
8411,THRbeta,hard_negative
980,THRbeta,hard_negative
1988,THRbeta,hard_negative
3225,THRbeta,hard_negative
76013,THRbeta,positive
7807,THRbeta,hard_negative
6040503,THRbeta,hard_negative
37034,THRbeta,hard_negative
5362708,THRbeta,hard_negative
31426,THRbeta,hard_negative
10771,THRbeta,hard_negative
10208,THRbeta,hard_negative
19283,THRbeta,hard_negative
6450278,THRbeta,hard_negative
5371728,THRbeta,hard_negative
28803,THRbeta,hard_negative
78738,THRbeta,hard_negative
73415808,THRbeta,hard_negative
1674,THRbeta,hard_negative
24007,THRbeta,hard_negative
23892,THRbeta,hard_negative
5702746,THRbeta,hard_negative
11181836,THRbeta,hard_negative
46226173,THRbeta,hard_negative
23160059,THRbeta,hard_negative
16211849,THRbeta,positive
12038941,THRbeta,hard_negative
5368491,THRbeta,hard_negative
14425,THRbeta,hard_negative
9117,THRbeta,hard_negative
75628,THRbeta,hard_negative
22882,THRbeta,hard_negative
71027,THRbeta,hard_negative
84703,THRbeta,hard_negative
387179,THRbeta,hard_negative
67589,THRbeta,hard_negative
107882,THRbeta,hard_negative
10308,THRbeta,hard_negative
104677,THRbeta,hard_negative
4788,THRbeta,hard_negative
7296,THRbeta,hard_negative
27882,THRbeta,hard_negative
11764,THRbeta,hard_negative
6528,THRbeta,hard_negative
7571,THRbeta,hard_negative
16719,THRbeta,hard_negative
17279,THRbeta,hard_negative
17599,THRbeta,hard_negative
3014138,THRbeta,hard_negative
95717,THRbeta,hard_negative
11309,THRbeta,hard_negative
44368,THRbeta,hard_negative
69908,THRbeta,hard_negative
6724,THRbeta,hard_negative
3884,THRbeta,hard_negative
74867,THRbeta,hard_negative
74062,THRbeta,hard_negative
28308,THRbeta,hard_negative
82703,THRbeta,hard_negative
73848,THRbeta,hard_negative
15529,THRbeta,hard_negative
1539,THRbeta,hard_negative
14589,THRbeta,hard_negative
5377323,THRbeta,hard_negative
70425,THRbeta,hard_negative
26176,THRbeta,hard_negative
10680,THRbeta,hard_negative
7381,THRbeta,hard_negative
2347,THRbeta,hard_negative
3220,THRbeta,hard_negative
10868,THRbeta,hard_negative
14257,THRbeta,positive
3286,THRbeta,hard_negative
23674746,THRbeta,hard_negative
6451325,THRbeta,hard_negative
9831581,THRbeta,hard_negative
18173271,THRbeta,hard_negative
15981450,THRbeta,hard_negative
11472813,THRbeta,hard_negative
9931156,THRbeta,hard_negative
9865233,THRbeta,hard_negative
9869105,THRbeta,hard_negative
9872438,THRbeta,hard_negative
60196406,THRbeta,hard_negative
24852044,THRbeta,hard_negative
10201497,THRbeta,hard_negative
12148754,THRbeta,hard_negative
60196408,THRbeta,hard_negative
60196409,THRbeta,hard_negative
25099474,THRbeta,hard_negative
67821,THRbeta,hard_negative
16682828,THRbeta,positive
27195,THRbeta,hard_negative
16421,THRbeta,hard_negative
18551400,THRbeta,positive
9819350,THRbeta,positive
10134976,THRbeta,hard_negative
6252,THRbeta,hard_negative
23667548,THRbeta,positive
2776282,THRbeta,hard_negative
9555,THRbeta,hard_negative
1345,THRbeta,hard_negative
11285653,THRbeta,hard_negative
96088,THRbeta,hard_negative
86296,THRbeta,hard_negative
24814,THRbeta,hard_negative
104926,THRbeta,hard_negative
65067,THRbeta,positive
91773,THRbeta,hard_negative
8433,THRbeta,hard_negative
9554,THRbeta,hard_negative
13905,THRbeta,hard_negative
91753,THRbeta,hard_negative
91768,THRbeta,hard_negative
107720,THRbeta,hard_negative
92431,THRbeta,hard_negative
38779,THRbeta,hard_negative
10342051,THRbeta,hard_negative
8227,THRbeta,hard_negative
25912,THRbeta,hard_negative
25146,THRbeta,hard_negative
86138,THRbeta,hard_negative
107080,THRbeta,hard_negative
5372405,THRbeta,hard_negative
39385,THRbeta,hard_negative
31200,THRbeta,hard_negative
28935,THRbeta,hard_negative
5889665,THRbeta,hard_negative
5803450,THRbeta,hard_negative
249494,THRbeta,positive
6778,THRbeta,hard_negative
86367,THRbeta,hard_negative
86287521,THRbeta,hard_negative
3317081,THRbeta,hard_negative
54778,THRbeta,hard_negative
29216,THRbeta,hard_negative
5284341,THRbeta,hard_negative
7693,THRbeta,hard_negative
86222,THRbeta,hard_negative
180089,THRbeta,hard_negative
82145,THRbeta,hard_negative
7828,THRbeta,positive
213031,THRbeta,hard_negative
9578570,THRbeta,hard_negative
3794540,THRbeta,positive
21804,THRbeta,hard_negative
86429,THRbeta,hard_negative
50897,THRbeta,hard_negative
10403199,THRbeta,hard_negative
93379,THRbeta,hard_negative
33360,THRbeta,hard_negative
22833489,THRbeta,hard_negative
11826859,THRbeta,hard_negative
5355863,THRbeta,hard_negative
7328,THRbeta,hard_negative
47938,THRbeta,hard_negative
19587,THRbeta,hard_negative
86132,THRbeta,hard_negative
8010,THRbeta,hard_negative
100524,THRbeta,hard_negative
51605,THRbeta,hard_negative
36870,THRbeta,hard_negative
11437710,THRbeta,hard_negative
62379,THRbeta,hard_negative
119193,THRbeta,hard_negative
41463,THRbeta,hard_negative
117640,THRbeta,hard_negative
91683,THRbeta,hard_negative
54678504,THRbeta,hard_negative
53672,THRbeta,hard_negative
91692,THRbeta,hard_negative
89440,THRbeta,hard_negative
28768,THRbeta,hard_negative
66573,THRbeta,hard_negative
2723715,THRbeta,hard_negative
6872,THRbeta,hard_negative
91693,THRbeta,hard_negative
6636,THRbeta,hard_negative
11488,THRbeta,hard_negative
15530,THRbeta,hard_negative
21330,THRbeta,hard_negative
34313,THRbeta,hard_negative
15969,THRbeta,hard_negative
10303,THRbeta,hard_negative
118703,THRbeta,hard_negative
91664,THRbeta,hard_negative
27295,THRbeta,hard_negative
28292,THRbeta,hard_negative
37125,THRbeta,hard_negative
26033,THRbeta,hard_negative
91593,THRbeta,hard_negative
87391,THRbeta,hard_negative
94932,THRbeta,hard_negative
66609,THRbeta,hard_negative
17701,THRbeta,hard_negative
17531,THRbeta,hard_negative
38884,THRbeta,hard_negative
60196420,THRbeta,hard_negative
1474,THRbeta,hard_negative
6730,THRbeta,hard_negative
31957,THRbeta,hard_negative
66571,THRbeta,hard_negative
18980,THRbeta,hard_negative
79688,THRbeta,hard_negative
85821,THRbeta,hard_negative
81346,THRbeta,hard_negative
75444,THRbeta,hard_negative
79633,THRbeta,hard_negative
94684,THRbeta,hard_negative
16143,THRbeta,hard_negative
10234,THRbeta,hard_negative
51369,THRbeta,hard_negative
93528,THRbeta,hard_negative
40520,THRbeta,hard_negative
17435,THRbeta,hard_negative
19402,THRbeta,hard_negative
91708,THRbeta,hard_negative
91673,THRbeta,hard_negative
11140605,THRbeta,hard_negative
32184,THRbeta,hard_negative
12309460,THRbeta,hard_negative
181518,THRbeta,hard_negative
5387121,THRbeta,hard_negative
39230,THRbeta,hard_negative
77956,THRbeta,hard_negative
6669,THRbeta,hard_negative
94544,THRbeta,hard_negative
67236,THRbeta,hard_negative
671,THRbeta,hard_negative
92387,THRbeta,hard_negative
6621,THRbeta,hard_negative
32912,THRbeta,hard_negative
6772,THRbeta,hard_negative
116814,THRbeta,hard_negative
93312,THRbeta,hard_negative
4443516,THRbeta,hard_negative
86171,THRbeta,hard_negative
74937,THRbeta,hard_negative
108956,THRbeta,hard_negative
170286,THRbeta,hard_negative
20113,THRbeta,hard_negative
69765,THRbeta,hard_negative
5284462,THRbeta,hard_negative
27211,THRbeta,hard_negative
42981,THRbeta,hard_negative
4373502,THRbeta,hard_negative
74448,THRbeta,hard_negative
103005,THRbeta,hard_negative
16683072,THRbeta,positive
61285,THRbeta,hard_negative
68539,THRbeta,hard_negative
60196427,THRbeta,hard_negative
41114,THRbeta,hard_negative
5364932,THRbeta,positive
1730,THRbeta,hard_negative
23678979,THRbeta,hard_negative
3033832,THRbeta,hard_negative
42745,THRbeta,positive
5360487,THRbeta,hard_negative
23665583,THRbeta,hard_negative
9690,THRbeta,hard_negative
19113,THRbeta,hard_negative
20848,THRbeta,hard_negative
16115,THRbeta,hard_negative
30709,THRbeta,hard_negative
22094,THRbeta,hard_negative
16422,THRbeta,hard_negative
38283,THRbeta,hard_negative
92873,THRbeta,hard_negative
69827,THRbeta,hard_negative
31315,THRbeta,hard_negative
3034351,THRbeta,hard_negative
19079,THRbeta,hard_negative
82161,THRbeta,hard_negative
31208,THRbeta,hard_negative
644213,THRbeta,hard_negative
3086172,THRbeta,hard_negative
13708,THRbeta,hard_negative
36382,THRbeta,hard_negative
69484,THRbeta,hard_negative
23668353,THRbeta,hard_negative
67215,THRbeta,hard_negative
7337,THRbeta,hard_negative
93573,THRbeta,positive
7071,THRbeta,hard_negative
4534,THRbeta,hard_negative
13254,THRbeta,hard_negative
449171,THRbeta,positive
53249535,THRbeta,hard_negative
16722125,THRbeta,hard_negative
13783,THRbeta,hard_negative
11774,THRbeta,hard_negative
6112114,THRbeta,hard_negative
12797557,THRbeta,hard_negative
91677,THRbeta,hard_negative
9300,THRbeta,hard_negative
33565,THRbeta,hard_negative
86210,THRbeta,hard_negative
9462,THRbeta,hard_negative
16533,THRbeta,hard_negative
8187,THRbeta,hard_negative
5281607,THRbeta,hard_negative
24321,THRbeta,hard_negative
9562059,THRbeta,hard_negative
5281055,THRbeta,hard_negative
24180685,THRbeta,hard_negative
60196430,THRbeta,hard_negative
18771,THRbeta,hard_negative
91688,THRbeta,hard_negative
6603901,THRbeta,hard_negative
60823,THRbeta,hard_negative
6025,THRbeta,hard_negative
9969573,THRbeta,hard_negative
41632,THRbeta,hard_negative
3444,THRbeta,hard_negative
65478,THRbeta,hard_negative
121639,THRbeta,hard_negative
23666110,THRbeta,positive
76464,THRbeta,positive
10140,THRbeta,positive
71612,THRbeta,hard_negative
75547,THRbeta,hard_negative
8380,THRbeta,hard_negative
61031,THRbeta,hard_negative
85025,THRbeta,hard_negative
223368,THRbeta,positive
114994,THRbeta,hard_negative
9571016,THRbeta,hard_negative
657220,THRbeta,hard_negative
11769,THRbeta,hard_negative
6777,THRbeta,hard_negative
5281875,THRbeta,hard_negative
70400,THRbeta,hard_negative
14716,THRbeta,hard_negative
60196435,THRbeta,hard_negative
60196436,THRbeta,hard_negative
10068207,THRbeta,hard_negative
59086459,THRbeta,hard_negative
9850056,THRbeta,hard_negative
10345790,THRbeta,hard_negative
6440554,THRbeta,hard_negative
11193251,THRbeta,hard_negative
29354,THRbeta,hard_negative
38360,THRbeta,hard_negative
65552,THRbeta,positive
86287525,THRbeta,hard_negative
15032,THRbeta,hard_negative
31100,THRbeta,hard_negative
75575,THRbeta,hard_negative
23670838,THRbeta,hard_negative
135492483,THRbeta,hard_negative
8765,THRbeta,hard_negative
6625,THRbeta,hard_negative
7243,THRbeta,hard_negative
15730,THRbeta,hard_negative
6051,THRbeta,hard_negative
11767,THRbeta,hard_negative
7812,THRbeta,hard_negative
7475,THRbeta,hard_negative
17818,THRbeta,hard_negative
4984721,THRbeta,hard_negative
171660,THRbeta,hard_negative
22704,THRbeta,hard_negative
213013,THRbeta,hard_negative
6436449,THRbeta,hard_negative
13709,THRbeta,hard_negative
3712,THRbeta,hard_negative
11818,THRbeta,hard_negative
31423,THRbeta,hard_negative
11442,THRbeta,hard_negative
41368,THRbeta,hard_negative
29393,THRbeta,hard_negative
31070,THRbeta,hard_negative
74483,THRbeta,hard_negative
47898,THRbeta,hard_negative
3034285,THRbeta,hard_negative
